layer,x,y,visual_label,behavior,parameter,modifiers,purpose,usage_notes,source
3,5,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
3,7,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical (base key)
3,8,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
3,4,5,Win+E,Key Press,E,L GUI,File Explorer,"App: Windows 11, importance=6.0",evolved
3,5,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
3,7,5,Ctrl+\,Key Press,Backslash and Pipe,L Ctrl,Split editor,"App: Visual Studio Code, importance=2.7",evolved
4,0,0,BT0,Bluetooth,BT_SEL 0,,Bluetooth profile management.,Selects BT profile 0 (Desktop).,canonical (base key)
4,1,0,BT1,Bluetooth,BT_SEL 1,,Bluetooth profile management.,Selects BT profile 1 (Windows laptop).,canonical
4,2,0,Ctrl+Shift+F,Key Press,F,L Ctrl+L Shift,Format text,"App: Microsoft Teams, importance=3.0",evolved
4,3,0,Ctrl+A,Key Press,A,L Ctrl,Select all,"App: Microsoft Teams, importance=3.0",evolved
4,4,0,BT4,Bluetooth,BT_SEL 4,,Bluetooth profile management.,Selects BT profile 4 (spare).,canonical (base key)
4,5,0,Win+Up,Key Press,UpArrow,L GUI,Maximize window,"App: Windows 11, importance=6.0",evolved
4,7,0,Ctrl+Shift+X,Key Press,X,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+X.,Sends L Ctrl+L Shift+X.,canonical (base key)
4,8,0,Ctrl+Shift+E,Key Press,E,L Ctrl+L Shift,Toggle screen share,"App: Microsoft Teams, importance=6.0",evolved
4,9,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical (base key)
4,10,0,Studio Unlock,Studio Unlock,,,Unlocks ZMK Studio access from the keyboard.,Sends default_transform:default_transform.,canonical
4,11,0,Win+K,Key Press,K,L GUI,Connect / Cast,"App: Windows 11, importance=0.2",evolved
4,12,0,Alt+Enter,Key Press,Return Enter,L Alt,Properties / metadata card,"App: M-Files Desktop Client, importance=8.5",evolved
4,0,1,Ctrl+G,Key Press,G,L Ctrl,v2.3: L4 power shortcut — Go to (line/page/vault).,Sends L Ctrl+G.,canonical (base key)
4,1,1,Ctrl+O,Key Press,O,L Ctrl,v2.3: L4 power shortcut — Open file.,Sends L Ctrl+O.,canonical (base key)
4,2,1,Ctrl+Q,Key Press,Q,L Ctrl,Mark as read,"App: Microsoft Outlook, importance=4.199999999999999",evolved
4,3,1,Ctrl+Shift++,Key Press,Shift,L Ctrl,Insert cells/rows/columns,"App: Microsoft Excel, importance=3.0",evolved
4,4,1,Shift+Alt+Right,Key Press,RightArrow,L Shift+L Alt,Expand selection,"App: Visual Studio Code, importance=2.7",evolved
4,5,1,Ctrl+Page Down,Key Press,DownArrow,L Ctrl+Page,Next sheet,"App: Microsoft Excel, importance=3.0",evolved
4,7,1,Ctrl+S,Key Press,S,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+S.,Sends L Ctrl+S.,canonical
4,8,1,Ctrl+E,Key Press,E,L Ctrl,Search / command bar,"App: Microsoft Teams, importance=10.0",evolved
4,9,1,Ctrl+[,Key Press,[,L Ctrl,Outdent line,"App: Visual Studio Code, importance=2.7",evolved
4,10,1,Ctrl+Shift+N,Key Press,N,L Ctrl+L Shift,Incognito/InPrivate window,"App: Browser (Chrome/Edge), importance=0.95",evolved
4,11,1,Ctrl+Shift+U,Key Press,U,L Ctrl+L Shift,Mark as unread,"App: Microsoft Teams, importance=3.0",evolved
4,12,1,Ctrl+],Key Press,],L Ctrl,Indent line,"App: Visual Studio Code, importance=2.7",evolved
4,0,2,Ctrl+R,Key Press,R,L Ctrl,Reply,"App: Microsoft Outlook, importance=7.0",evolved
4,1,2,Win+Tab,Key Press,Tab,L GUI,Task View,"App: Windows 11, importance=6.0",evolved
4,2,2,Alt+Shift,Key Press,Shift,L Alt,Switch keyboard layout (alt),"App: Windows 11, importance=3.0",evolved
4,3,2,Win+Left,Key Press,LeftArrow,L GUI,Snap window left,"App: Windows 11, importance=10.0",evolved
4,4,2,Ctrl+G,Key Press,G,L Ctrl,Go to...,"App: Microsoft Teams, importance=3.0",evolved
4,5,2,right bracket,Key Press,Right Brace,,Evolved (evo_best_gen150): Sends }.,Sends }.,canonical (base key)
4,7,2,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
4,8,2,Ctrl+K Ctrl+F,Key Press,F,L Ctrl+K+L Ctrl,Format selection,"App: Visual Studio Code, importance=2.7",evolved
4,9,2,Ctrl+Tab,Key Press,Tab,L Ctrl,Next tab,"App: Browser (Chrome/Edge), importance=9.5",evolved
4,10,2,Alt+Down,Key Press,DownArrow,L Alt,Move line down,"App: Visual Studio Code, importance=5.4",evolved
4,11,2,Ctrl+Shift+Z,Key Press,Z,L Ctrl+L Shift,Redo,"App: Visual Studio Code, importance=5.4",evolved
4,12,2,Ctrl+Shift+F6,Key Press,F6,L Ctrl+L Shift,Next section,"App: Microsoft Teams, importance=3.0",evolved
4,0,3,Ctrl+Shift+K,Key Press,K,L Ctrl+L Shift,Raise/lower hand,"App: Microsoft Teams, importance=3.0",evolved
4,1,3,Shift+Alt+Up,Key Press,UpArrow,L Alt+L Shift,Evolved (evo_best_gen150): Sends L Shift+L Alt+UpArrow.,Sends L Shift+L Alt+UpArrow.,canonical (base key)
4,2,3,DownArrow,Key Press,DownArrow,,Down arrow,"App: Mouse, importance=8.0",evolved
4,3,3,Ctrl+D,Key Press,D,L Ctrl,v2.3: L4 power shortcut — Duplicate / Delete / Bookmark.,Sends L Ctrl+D.,canonical (base key)
4,4,3,Win+2,Key Press,2 and At,L GUI,Open/switch pinned app 2,"App: Windows 11, importance=6.0",evolved
4,5,3,Ctrl+;,Key Press,SemiColon and Colon,L Ctrl,Insert current date,"App: Microsoft Excel, importance=1.5",evolved
4,7,3,Ctrl+Shift+V,Key Press,V,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+V.,Sends L Ctrl+L Shift+V.,canonical
4,8,3,Ctrl+Shift+Left,Key Press,LeftArrow,L Ctrl+L Shift,Select to left edge,"App: Microsoft Excel, importance=3.0",evolved
4,9,3,f11,Key Press,F11,,Evolved (evo_best_gen150): Sends F11.,Sends F11.,canonical (base key)
4,10,3,Ctrl+Shift+Del,Key Press,Del,L Ctrl+L Shift,Clear browsing data,"App: Browser (Chrome/Edge), importance=0.95",evolved
4,11,3,Alt+Click,Key Press,Click,L Alt,Add cursor at position,"App: Visual Studio Code, importance=5.4",evolved
4,12,3,Accept,Key Press,A,L Ctrl+L Shift,v2.3: L4 power shortcut — Teams accept call.,Sends L Ctrl+L Shift+A.,canonical
4,3,4,Ctrl+Tab,Key Press,Tab,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+Tab.,Sends L Ctrl+Tab.,canonical (base key)
4,4,4,Ctrl+Shift+Right,Key Press,RightArrow,L Ctrl+L Shift,Select to right edge,"App: Microsoft Excel, importance=3.0",evolved
4,5,4,Alt+Shift++,Key Press,Shift,L Alt,Split pane vertical,"App: Windows Terminal / PowerShell, importance=1.2000000000000002",evolved
4,7,4,Shift+Alt+Down,Key Press,DownArrow,L Shift+L Alt,Copy line down,"App: Visual Studio Code, importance=5.4",evolved
4,8,4,f9,Key Press,F9,,Evolved (evo_best_gen150): Sends F9.,Sends F9.,canonical (base key)
4,4,5,Ctrl+Shift+V,Key Press,V,L Ctrl+L Shift,Paste without formatting,"App: Browser (Chrome/Edge), importance=5.699999999999999",evolved
4,5,5,forwardslash_combo,Key Press,ForwardSlash and QuestionMark,,Evolved (evo_best_gen150): Sends ?.,Sends ?.,canonical (base key)
4,7,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,0,0,Ctrl+Shift+O,Key Press,O,L Ctrl+L Shift,Toggle camera,"App: Microsoft Teams, importance=6.0",evolved
5,1,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,2,0,gg,Key Press,gg,,Scroll to top,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
5,3,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,4,0,GoSym,Key Press,O,L Ctrl+L Shift,v2.2: Code/IDE — Go to symbol.,Sends L Ctrl+L Shift+O.,canonical
5,5,0,Win+X,Key Press,X,L GUI,Power User menu,"App: Windows 11, importance=3.0",evolved
5,7,0,Ctrl+Shift+H,Key Press,H,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+H.,Sends L Ctrl+L Shift+H.,canonical (base key)
5,8,0,Ctrl+G,Key Press,G,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+G.,Sends L Ctrl+G.,canonical (base key)
5,9,0,Up,Key Press,UpArrow,,Edit last sent message,"App: Microsoft Teams, importance=6.0",evolved
5,10,0,Ctrl+U,Key Press,U,L Ctrl,Underline,"App: Microsoft Teams, importance=1.0",evolved
5,11,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,12,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,0,1,Wrap,Key Press,Z,L Alt,Alt+Z Toggle word wrap.,Sends L Alt+Z.,canonical (base key)
5,1,1,Ctrl+Shift+F,Key Press,F,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+F.,Sends L Ctrl+L Shift+F.,canonical (base key)
5,2,1,Win+;,Key Press,SemiColon and Colon,L GUI,Emoji picker,"App: Windows 11, importance=3.0",evolved
5,3,1,Ctrl+Shift+J,Key Press,J,L Ctrl+L Shift,Open Console,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
5,4,1,Win+L,Key Press,L,L GUI,Lock PC,"App: Windows 11, importance=3.0",evolved
5,5,1,Ctrl+Shift+`,Key Press,Grave Accent and Tilde,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+`.,Sends L Ctrl+L Shift+`.,canonical
5,7,1,Ctrl+Shift+I,Key Press,I,L Ctrl+L Shift,Open DevTools (alt),"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
5,8,1,LeftArrow,Key Press,LeftArrow,,Left arrow,"App: Mouse, importance=8.0",evolved
5,9,1,Ctrl+M,Key Press,M,L Ctrl,Add to favorites,"App: M-Files Desktop Client, importance=2.55",evolved
5,10,1,f1,Key Press,F1,,Evolved (evo_best_gen150): Sends F1.,Sends F1.,canonical
5,11,1,Ctrl+Shift+R,Key Press,R,L Ctrl+L Shift,Start recording,"App: Microsoft Teams, importance=1.0",evolved
5,12,1,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical (base key)
5,0,2,Ctrl+Shift+Enter,Key Press,Return Enter,L Ctrl+L Shift,Insert line above,"App: Visual Studio Code, importance=2.7",evolved
5,1,2,Save,Key Press,S,L Ctrl,v2.2: Code/IDE — Save.,Sends L Ctrl+S.,canonical (base key)
5,2,2,Ctrl+J,Key Press,J,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+J.,Sends L Ctrl+J.,canonical
5,3,2,Win+.,Key Press,Period and GreaterThan,L GUI,Emoji picker,"App: Windows 11, importance=3.0",evolved
5,4,2,Ctrl++,Key Press,LeftControl,,Zoom in,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
5,5,2,Ctrl+Shift+S,Key Press,S,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+S.,Sends L Ctrl+L Shift+S.,canonical (base key)
5,7,2,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,8,2,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,9,2,Ctrl+L,Key Press,L,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+L.,Sends L Ctrl+L.,canonical (base key)
5,10,2,Ctrl+Shift+H,Key Press,H,L Ctrl+L Shift,Hang up / end call,"App: Microsoft Teams, importance=6.0",evolved
5,11,2,coach_travel_toggle,coach_travel_toggle,,,Evolved (evo_best_gen150): coach_travel_toggle,,canonical (base key)
5,12,2,F11,Key Press,F11,,Toggle fullscreen,"App: Browser (Chrome/Edge), importance=0.95",evolved
5,0,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,1,3,Alt+F,Key Press,F,L Alt,Settings menu,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
5,2,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical (base key)
5,3,3,NTerm,Key Press,Grave Accent and Tilde,L Ctrl+L Shift,v2.2: Code/IDE — New terminal.,Sends L Ctrl+L Shift+Grave Accent and Tilde.,canonical
5,4,3,Ctrl+Shift+~,Key Press,~,L Ctrl+L Shift,General format,"App: Microsoft Excel, importance=0.5",evolved
5,5,3,f8,Key Press,F8,,Evolved (evo_best_gen150): Sends F8.,Sends F8.,canonical
5,7,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,8,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,9,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,10,3,keypad 3,Key Press,3 and PageDn,,Evolved (evo_best_gen150): Sends Keypad 3 and PageDn.,Sends Keypad 3 and PageDn.,canonical
5,11,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,12,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,3,4,Base,coach_base,,,Exit Code layer to base.,Coach beacon: exit to base (Ctrl+Alt+Shift+F22).,canonical
5,4,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,5,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,7,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,8,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,4,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,5,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,7,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,0,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,1,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,2,0,Shift+Delete,Key Press,Dash and Underscore,L Shift,Permanent delete,"App: File Explorer, importance=0.45",evolved
6,3,0,Alt+=,Key Press,Equals and Plus,L Alt,Evolved (evo_best_gen150): Sends L Alt+=.,Sends L Alt+=.,canonical
6,4,0,Ctrl+Left,Key Press,LeftArrow,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+LeftArrow.,Sends L Ctrl+LeftArrow.,canonical
6,5,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,7,0,Ctrl+Shift+1,Key Press,1 and Bang,L Ctrl+L Shift,Extra large icons,"App: File Explorer, importance=0.09000000000000001",evolved
6,8,0,Ctrl+Q,Key Press,Q,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+Q.,Sends L Ctrl+Q.,canonical
6,9,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,10,0,Ctrl+3,Key Press,3 and Hash,L Ctrl,Teams/channels,"App: Microsoft Teams, importance=6.0",evolved
6,11,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,12,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,0,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,1,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,2,1,Ctrl+Space,Key Press,Spacebar,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+Space.,Sends L Ctrl+Space.,canonical
6,3,1,F10,Key Press,F10,,Evolved (evo_best_gen150): Sends F10.,Sends F10.,canonical
6,4,1,Win+Shift+Left,Key Press,LeftArrow,L GUI+L Shift,Evolved (evo_best_gen150): Sends L GUI+L Shift+LeftArrow.,Sends L GUI+L Shift+LeftArrow.,canonical
6,5,1,Ctrl+Right,Key Press,RightArrow,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+RightArrow.,Sends L Ctrl+RightArrow.,canonical
6,7,1,Ctrl+Shift+R,Key Press,R,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+R.,Sends L Ctrl+L Shift+R.,canonical
6,8,1,Alt+Right,Key Press,RightArrow,L Alt,Evolved (evo_best_gen150): Sends L Alt+RightArrow.,Sends L Alt+RightArrow.,canonical
6,9,1,Ctrl+5,Key Press,5 and Percent,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+5.,Sends L Ctrl+5.,canonical
6,10,1,Ctrl+Shift+Left,Key Press,LeftArrow,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+LeftArrow.,Sends L Ctrl+L Shift+LeftArrow.,canonical
6,11,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,12,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,0,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,1,2,Shift+F8,Key Press,F8,L Shift,Go to previous problem,"App: Visual Studio Code, importance=0.9",evolved
6,2,2,F9,Key Press,F9,,Evolved (evo_best_gen150): Sends F9.,Sends F9.,canonical
6,3,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,4,2,Alt+F4,Key Press,F4,L Alt,Close window,"App: Windows 11, importance=6.0",evolved
6,5,2,"Ctrl+,",Key Press,Comma and LessThan,L Ctrl,Open settings,"App: Visual Studio Code, importance=2.7",evolved
6,7,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,8,2,Ctrl+Shift+2,Key Press,2 and At,L Ctrl+L Shift,Large icons,"App: File Explorer, importance=0.09000000000000001",evolved
6,9,2,Win+N,Key Press,N,L GUI,Notification center,"App: Windows 11, importance=1.0",evolved
6,10,2,Ctrl+Alt+Down,Key Press,DownArrow,L Alt+L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+L Alt+DownArrow.,Sends L Ctrl+L Alt+DownArrow.,canonical
6,11,2,Ctrl+Shift+Up,Key Press,UpArrow,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+UpArrow.,Sends L Ctrl+L Shift+UpArrow.,canonical
6,12,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,0,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,1,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,2,3,Win+P,Key Press,P,L GUI,Project / display mode,"App: Windows 11, importance=1.0",evolved
6,3,3,Shift+F11,Key Press,F11,L Shift,Evolved (evo_best_gen150): Sends L Shift+F11.,Sends L Shift+F11.,canonical
6,4,3,Win+Shift+Right,Key Press,RightArrow,L GUI+L Shift,Evolved (evo_best_gen150): Sends L GUI+L Shift+RightArrow.,Sends L GUI+L Shift+RightArrow.,canonical
6,5,3,F4,Key Press,F4,,Evolved (evo_best_gen150): Sends F4.,Sends F4.,canonical
6,7,3,Ctrl+F5,Key Press,F5,L Ctrl,Hard refresh (bypass cache),"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
6,8,3,Shift+Alt+A,Key Press,A,L Shift+L Alt,Toggle block comment,"App: Visual Studio Code, importance=2.7",evolved
6,9,3,Ctrl+6,Key Press,6 and Caret,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+6.,Sends L Ctrl+6.,canonical
6,10,3,Ctrl+-,Key Press,-,L Ctrl,Zoom out,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
6,11,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,12,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,3,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,4,4,Ctrl+0,Key Press,0 and Right Bracket,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+0.,Sends L Ctrl+0.,canonical
6,5,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,7,4,MB5,Mouse Key Press,MB5,,Forward button,"App: Mouse, importance=7.0",evolved
6,8,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,4,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,5,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,7,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,0,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,1,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,2,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,3,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,4,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,5,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,7,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,8,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,9,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,10,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,11,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,12,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,0,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,1,1,9 PU,Key Press,9 and PageUp,,RPG/game movement or menu navigation.,Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,2,1,UpArrow,Key Press,UpArrow,,Up arrow,"App: Mouse, importance=8.0",evolved
7,3,1,3 PD,Key Press,3 and PageDn,,RPG/game movement or menu navigation.,Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,4,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,5,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,7,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,8,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
