layer,x,y,visual_label,behavior,parameter,modifiers,purpose,usage_notes,source
4,4,4,Ctrl+Shift+~,Key Press,~,L Ctrl+L Shift,General format,"App: Microsoft Excel, importance=0.5",evolved
4,5,4,Ctrl+8,Key Press,8 and Star,L Ctrl,Switch to tab 8,"App: Browser (Chrome/Edge), importance=0.19",evolved
4,7,4,Alt+Right,Key Press,RightArrow,L Alt,Go forward,"App: Microsoft Teams, importance=3.0",evolved
4,8,4,Ctrl++,Key Press,+,L Ctrl,Zoom in,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
4,4,5,transparent,Transparent,,,,,transparent
4,5,5,Ctrl+B,Key Press,B,L Ctrl,Bold,"App: Microsoft Teams, importance=6.0",evolved
4,7,5,Alt+Left,Key Press,LeftArrow,L Alt,Go back,"App: Microsoft Teams, importance=6.0",evolved
5,0,0,transparent,Transparent,,,,,transparent
5,1,0,transparent,Transparent,,,,,transparent
5,2,0,transparent,Transparent,,,,,transparent
5,3,0,transparent,Transparent,,,,,transparent
5,4,0,transparent,Transparent,,,,,transparent
5,5,0,transparent,Transparent,,,,,transparent
5,7,0,transparent,Transparent,,,,,transparent
5,8,0,transparent,Transparent,,,,,transparent
5,9,0,transparent,Transparent,,,,,transparent
5,10,0,transparent,Transparent,,,,,transparent
5,11,0,transparent,Transparent,,,,,transparent
5,12,0,transparent,Transparent,,,,,transparent
5,0,1,Alt+Home,Key Press,Home,L Alt,Open home page,"App: Browser (Chrome/Edge), importance=0.95",evolved
5,1,1,transparent,Transparent,,,,,transparent
5,2,1,transparent,Transparent,,,,,transparent
5,3,1,transparent,Transparent,,,,,transparent
5,4,1,transparent,Transparent,,,,,transparent
5,5,1,transparent,Transparent,,,,,transparent
5,7,1,Ctrl+Shift+6,Key Press,6 and Caret,L Ctrl+L Shift,Toggle details pane,"App: File Explorer, importance=0.45",evolved
5,8,1,transparent,Transparent,,,,,transparent
5,9,1,transparent,Transparent,,,,,transparent
5,10,1,transparent,Transparent,,,,,transparent
5,11,1,transparent,Transparent,,,,,transparent
5,12,1,transparent,Transparent,,,,,transparent
5,0,2,transparent,Transparent,,,,,transparent
5,1,2,Ctrl+\,Key Press,Backslash and Pipe,L Ctrl,Split editor,"App: Visual Studio Code, importance=2.7",evolved
5,2,2,Win+B,Key Press,B,L GUI,Focus system tray,"App: Windows 11, importance=1.0",evolved
5,3,2,transparent,Transparent,,,,,transparent
5,4,2,Ctrl+Page Up,Key Press,Page Up,L Ctrl,Previous sheet,"App: Microsoft Excel, importance=3.0",evolved
5,5,2,transparent,Transparent,,,,,transparent
5,7,2,transparent,Transparent,,,,,transparent
5,8,2,Win+Space,Key Press,Spacebar,L GUI,Switch input language,"App: Windows 11, importance=6.0",evolved
5,9,2,yy,Key Press,yy,,Copy current URL,"App: Browser (Chrome/Edge), importance=2.8499999999999996; Studio applier skip: yy is not supported by the current ZMK Studio behavior catalog.",evolved
5,10,2,transparent,Transparent,,,,,transparent
5,11,2,Shift+Tab,Key Press,Tab,L Shift,Outdent,"App: Visual Studio Code, importance=5.4",evolved
5,12,2,Alt+Home,Key Press,Home,L Alt,Open home page,"App: Browser (Chrome/Edge), importance=0.95",evolved
5,0,3,transparent,Transparent,,,,,transparent
5,1,3,transparent,Transparent,,,,,transparent
5,2,3,Shift+F3,Key Press,F3,L Shift,Find previous,"App: Visual Studio Code, importance=2.7",evolved
5,3,3,Ctrl+-,Key Press,-,L Ctrl,Zoom out,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
5,4,3,transparent,Transparent,,,,,transparent
5,5,3,Win+H,Key Press,H,L GUI,Voice typing,"App: Windows 11, importance=6.0",evolved
5,7,3,transparent,Transparent,,,,,transparent
5,8,3,transparent,Transparent,,,,,transparent
5,9,3,"Ctrl+,",Key Press,Comma and LessThan,L Ctrl,Open settings,"App: Visual Studio Code, importance=2.7",evolved
5,10,3,transparent,Transparent,,,,,transparent
5,11,3,Ctrl+`,Key Press,`,L Ctrl,Toggle terminal,"App: Visual Studio Code, importance=9.0",evolved
5,12,3,transparent,Transparent,,,,,transparent
5,3,4,transparent,Transparent,,,,,transparent
5,4,4,transparent,Transparent,,,,,transparent
5,5,4,transparent,Transparent,,,,,transparent
5,7,4,Ctrl+F6,Key Press,F6,L Ctrl,Previous section,"App: Microsoft Teams, importance=1.0",evolved
5,8,4,transparent,Transparent,,,,,transparent
5,4,5,Ctrl+\,Key Press,Backslash and Pipe,L Ctrl,Split editor,"App: Visual Studio Code, importance=2.7",evolved
5,5,5,Ctrl+4,Key Press,4 and Dollar,L Ctrl,Calendar,"App: Microsoft Teams, importance=6.0",evolved
5,7,5,transparent,Transparent,,,,,transparent
6,0,0,transparent,Transparent,,,,,transparent
6,1,0,transparent,Transparent,,,,,transparent
6,2,0,transparent,Transparent,,,,,transparent
6,3,0,Alt+Shift+Down,Key Press,DownArrow,L Alt+L Shift,Next unread,"App: Discord, importance=0.6000000000000001",evolved
6,4,0,Ctrl+Up,Key Press,UpArrow,L Ctrl,Jump to top edge of data,"App: Microsoft Excel, importance=3.0",evolved
6,5,0,transparent,Transparent,,,,,transparent
6,7,0,Ctrl+\,Key Press,Backslash and Pipe,L Ctrl,Split editor,"App: Visual Studio Code, importance=2.7",evolved
6,8,0,transparent,Transparent,,,,,transparent
6,9,0,Alt+Enter,Key Press,Return Enter,L Alt,Properties / metadata card,"App: M-Files Desktop Client, importance=8.5",evolved
6,10,0,transparent,Transparent,,,,,transparent
6,11,0,Alt+F4,Key Press,F4,L Alt,Close window,"App: Windows 11, importance=6.0",evolved
6,12,0,transparent,Transparent,,,,,transparent
6,0,1,transparent,Transparent,,,,,transparent
6,1,1,Alt+Shift++,Key Press,+,L Alt+L Shift,Split pane vertical,"App: Windows Terminal / PowerShell, importance=1.2000000000000002",evolved
6,2,1,transparent,Transparent,,,,,transparent
6,3,1,Alt+Enter,Key Press,Return Enter,L Alt,Properties / metadata card,"App: M-Files Desktop Client, importance=8.5",evolved
6,4,1,transparent,Transparent,,,,,transparent
6,5,1,Win+C,Key Press,C,L GUI,Open Copilot,"App: Windows 11, importance=6.0",evolved
6,7,1,Ctrl+X,Key Press,X,L Ctrl,Cut,"App: Windows 11, importance=6.0",evolved
6,8,1,Alt+Home,Key Press,Home,L Alt,Open home page,"App: Browser (Chrome/Edge), importance=0.95",evolved
6,9,1,transparent,Transparent,,,,,transparent
6,10,1,Shift+Click,Mouse Key Press,MB1,L Shift,Select range,"App: File Explorer, importance=2.7",evolved
6,11,1,transparent,Transparent,,,,,transparent
6,12,1,transparent,Transparent,,,,,transparent
6,0,2,Ctrl+Shift+>,Key Press,>,L Ctrl+L Shift,Increase font size,"App: Microsoft Word, importance=0.8999999999999999",evolved
6,1,2,transparent,Transparent,,,,,transparent
6,2,2,Page Up,Key Press,UpArrow,Page,Previous slide,"App: Microsoft PowerPoint, importance=1.2000000000000002",evolved
6,3,2,Win+K,Key Press,K,L GUI,Connect / Cast,"App: Windows 11, importance=0.2",evolved
6,4,2,Ctrl+Shift+~,Key Press,~,L Ctrl+L Shift,General format,"App: Microsoft Excel, importance=0.5",evolved
6,5,2,Alt+F4,Key Press,F4,L Alt,Close window,"App: Windows 11, importance=6.0",evolved
6,7,2,Ctrl+Shift+Del,Key Press,Del,L Ctrl+L Shift,Clear browsing data,"App: Browser (Chrome/Edge), importance=0.95",evolved
6,8,2,Ctrl+Shift+F6,Key Press,F6,L Ctrl+L Shift,Next section,"App: Microsoft Teams, importance=3.0",evolved
6,9,2,Alt+Home,Key Press,Home,L Alt,Open home page,"App: Browser (Chrome/Edge), importance=0.95",evolved
6,10,2,?,Key Press,?,,Show Vimium help,"App: Browser (Chrome/Edge), importance=0.95",evolved
6,11,2,Alt+F12,Key Press,F12,L Alt,Peek definition,"App: Visual Studio Code, importance=5.4",evolved
6,12,2,transparent,Transparent,,,,,transparent
6,0,3,F8,Key Press,F8,,Go to next problem,"App: Visual Studio Code, importance=2.7",evolved
6,1,3,transparent,Transparent,,,,,transparent
6,2,3,Alt+Enter,Key Press,Return Enter,L Alt,Properties / metadata card,"App: M-Files Desktop Client, importance=8.5",evolved
6,3,3,Ctrl+Shift+W,Key Press,W,L Ctrl+L Shift,Change workflow state,"App: M-Files Desktop Client, importance=5.1",evolved
6,4,3,Ctrl+K Ctrl+S,Key Press,S,L Ctrl+K Ctrl,Keyboard shortcuts,"App: Visual Studio Code, importance=0.18000000000000002",evolved
6,5,3,transparent,Transparent,,,,,transparent
6,7,3,Ctrl+1,Key Press,1 and Bang,L Ctrl,Activity,"App: Microsoft Teams, importance=6.0",evolved
6,8,3,Ctrl+Shift+N,Key Press,N,L Ctrl+L Shift,Incognito/InPrivate window,"App: Browser (Chrome/Edge), importance=0.95",evolved
6,9,3,Ctrl+Shift+Z,Key Press,Z,L Ctrl+L Shift,Redo,"App: Visual Studio Code, importance=5.4",evolved
6,10,3,transparent,Transparent,,,,,transparent
6,11,3,transparent,Transparent,,,,,transparent
6,12,3,transparent,Transparent,,,,,transparent
6,3,4,Win+I,Key Press,I,L GUI,Settings,"App: Windows 11, importance=3.0",evolved
6,4,4,Ctrl+Shift+E,Key Press,E,L Ctrl+L Shift,Toggle screen share,"App: Microsoft Teams, importance=6.0",evolved
6,5,4,Ctrl+K S,Key Press,K S,L Ctrl,Save all,"App: Visual Studio Code, importance=2.7; Studio applier skip: K S is not supported by the current ZMK Studio behavior catalog.",evolved
6,7,4,Ctrl+/,Key Press,ForwardSlash and QuestionMark,L Ctrl,Show keyboard shortcuts,"App: Microsoft Teams, importance=0.2",evolved
6,8,4,Ctrl+R,Key Press,R,L Ctrl,Reply,"App: Microsoft Outlook, importance=7.0",evolved
6,4,5,Ctrl+Shift+X,Key Press,X,L Ctrl+L Shift,Expand compose box,"App: Microsoft Teams, importance=3.0",evolved
6,5,5,Ctrl+6,Key Press,6 and Caret,L Ctrl,Files,"App: Microsoft Teams, importance=3.0",evolved
6,7,5,Ctrl+Shift+F,Key Press,F,L Ctrl+L Shift,Format text,"App: Microsoft Teams, importance=3.0",evolved
7,0,0,transparent,Transparent,,,,,transparent
7,1,0,transparent,Transparent,,,,,transparent
7,2,0,transparent,Transparent,,,,,transparent
7,3,0,transparent,Transparent,,,,,transparent
7,4,0,transparent,Transparent,,,,,transparent
7,5,0,transparent,Transparent,,,,,transparent
7,7,0,transparent,Transparent,,,,,transparent
7,8,0,transparent,Transparent,,,,,transparent
7,9,0,transparent,Transparent,,,,,transparent
7,10,0,transparent,Transparent,,,,,transparent
7,11,0,transparent,Transparent,,,,,transparent
7,12,0,transparent,Transparent,,,,,transparent
7,0,1,transparent,Transparent,,,,,transparent
7,1,1,9 PU,Key Press,9 and PageUp,,RPG/game movement or menu navigation.,Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,2,1,transparent,Transparent,,,,,transparent
7,3,1,3 PD,Key Press,3 and PageDn,,RPG/game movement or menu navigation.,Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,4,1,transparent,Transparent,,,,,transparent
7,5,1,transparent,Transparent,,,,,transparent
7,7,1,transparent,Transparent,,,,,transparent
7,8,1,transparent,Transparent,,,,,transparent
7,9,1,3 PD,Key Press,3 and PageDn,,RPG/game movement or menu navigation. Right-hand column-mirror of left x3 (reversed cluster).,Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,10,1,transparent,Transparent,,,,,transparent
7,11,1,9 PU,Key Press,9 and PageUp,,RPG/game movement or menu navigation. Right-hand column-mirror of left x1.,Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,12,1,transparent,Transparent,,,,,transparent
7,0,2,transparent,Transparent,,,,,transparent
7,1,2,transparent,Transparent,,,,,transparent
7,2,2,transparent,Transparent,,,,,transparent
7,3,2,transparent,Transparent,,,,,transparent
7,4,2,Z,Key Press,Z,,"RPG/game action, cancel, menu, dash, pause, or confirm key.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,5,2,transparent,Transparent,,,,,transparent
7,7,2,transparent,Transparent,,,,,transparent
7,8,2,Z,Key Press,Z,,"RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x4 (outer column).",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,9,2,transparent,Transparent,,,,,transparent
7,10,2,transparent,Transparent,,,,,transparent
7,11,2,transparent,Transparent,,,,,transparent
7,12,2,transparent,Transparent,,,,,transparent
7,0,3,transparent,Transparent,,,,,transparent
7,1,3,X,Key Press,X,,"RPG/game action, cancel, menu, dash, pause, or confirm key.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,2,3,C,Key Press,C,,"RPG/game action, cancel, menu, dash, pause, or confirm key.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,3,3,Shft,Key Press,LeftShift,,"RPG/game action, cancel, menu, dash, pause, or confirm key.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,4,3,Esc,Key Press,Escape,,"RPG/game action, cancel, menu, dash, pause, or confirm key.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,5,3,transparent,Transparent,,,,,transparent
7,7,3,transparent,Transparent,,,,,transparent
7,8,3,Esc,Key Press,Escape,,"RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x4 (outer column).",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,9,3,Shft,Key Press,LeftShift,,"RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x3.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,10,3,C,Key Press,C,,"RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x2.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,11,3,X,Key Press,X,,"RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x1.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,12,3,transparent,Transparent,,,,,transparent
7,3,4,Ctrl+Shift+H,Key Press,H,L Ctrl+L Shift,Hang up / end call,"App: Microsoft Teams, importance=6.0",evolved
7,4,4,␣,Key Press,Spacebar,,"RPG/game action, cancel, menu, dash, pause, or confirm key.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,5,4,Ctrl+Shift+H,Key Press,H,L Ctrl+L Shift,Hang up / end call,"App: Microsoft Teams, importance=6.0",evolved
7,7,4,Ctrl+Shift+H,Key Press,H,L Ctrl+L Shift,Hang up / end call,"App: Microsoft Teams, importance=6.0",evolved
7,8,4,Ctrl+Shift+H,Key Press,H,L Ctrl+L Shift,Hang up / end call,"App: Microsoft Teams, importance=6.0",evolved
7,4,5,transparent,Transparent,,,,,transparent
7,5,5,transparent,Transparent,,,,,transparent
7,7,5,Ret,Key Press,Return Enter,,"RPG/game action, cancel, menu, dash, pause, or confirm key.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
8,0,0,transparent,Transparent,,,,,transparent
8,1,0,transparent,Transparent,,,,,transparent
8,2,0,transparent,Transparent,,,,,transparent
8,3,0,transparent,Transparent,,,,,transparent
8,4,0,Ctrl+Q,Key Press,Q,L Ctrl,Mark as read,"App: Microsoft Outlook, importance=4.199999999999999",evolved
8,5,0,transparent,Transparent,,,,,transparent
8,7,0,Ctrl+Shift+Left,Key Press,LeftArrow,L Ctrl+L Shift,Select to left edge,"App: Microsoft Excel, importance=3.0",evolved
8,8,0,transparent,Transparent,,,,,transparent
8,9,0,transparent,Transparent,,,,,transparent
8,10,0,transparent,Transparent,,,,,transparent
8,11,0,transparent,Transparent,,,,,transparent
8,12,0,transparent,Transparent,,,,,transparent
8,0,1,transparent,Transparent,,,,,transparent
8,1,1,transparent,Transparent,,,,,transparent
8,2,1,transparent,Transparent,,,,,transparent
8,3,1,Ctrl+Alt+Down,Key Press,DownArrow,L Ctrl+L Alt,Add cursor below,"App: Visual Studio Code, importance=5.4",evolved
8,4,1,transparent,Transparent,,,,,transparent
8,5,1,transparent,Transparent,,,,,transparent
8,7,1,transparent,Transparent,,,,,transparent
8,8,1,transparent,Transparent,,,,,transparent
8,9,1,transparent,Transparent,,,,,transparent
8,10,1,transparent,Transparent,,,,,transparent
8,11,1,transparent,Transparent,,,,,transparent
8,12,1,Alt+Click,Mouse Key Press,MB1,L Alt,Add cursor at position,"App: Visual Studio Code, importance=5.4",evolved
8,0,2,transparent,Transparent,,,,,transparent
8,1,2,transparent,Transparent,,,,,transparent
8,2,2,transparent,Transparent,,,,,transparent
8,3,2,Ctrl++,Key Press,+,L Ctrl,Zoom in,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
8,4,2,Ctrl+M,Key Press,M,L Ctrl,Add to favorites,"App: M-Files Desktop Client, importance=2.55",evolved
8,5,2,Win+.,Key Press,Period and GreaterThan,L GUI,Emoji picker,"App: Windows 11, importance=3.0",evolved
8,7,2,transparent,Transparent,,,,,transparent
8,8,2,Ctrl+.,Key Press,Period and GreaterThan,L Ctrl,Show commands,"App: Microsoft Teams, importance=3.0",evolved
8,9,2,transparent,Transparent,,,,,transparent
8,10,2,transparent,Transparent,,,,,transparent
8,11,2,Ctrl+Shift+<,Key Press,<,L Ctrl+L Shift,Decrease font size,"App: Microsoft Word, importance=0.8999999999999999",evolved
8,12,2,Ctrl+Home,Key Press,Home,L Ctrl,Go to cell A1,"App: Microsoft Excel, importance=3.0",evolved
8,0,3,transparent,Transparent,,,,,transparent
8,1,3,transparent,Transparent,,,,,transparent
8,2,3,Ctrl+L,Key Press,L,L Ctrl,Focus address bar,"App: Browser (Chrome/Edge), importance=9.5",evolved
8,3,3,Ctrl+U,Key Press,U,L Ctrl,Underline,"App: Microsoft Teams, importance=1.0",evolved
8,4,3,Win+Ctrl+Right,Key Press,RightArrow,L GUI+L Ctrl,Switch desktop right,"App: Windows 11, importance=3.0",evolved
8,5,3,Ctrl+Shift+U,Key Press,U,L Ctrl+L Shift,Mark as unread,"App: Microsoft Teams, importance=3.0",evolved
8,7,3,Shift+Alt+Right,Key Press,RightArrow,L Shift+L Alt,Expand selection,"App: Visual Studio Code, importance=2.7",evolved
8,8,3,Ctrl+U,Key Press,U,L Ctrl,Underline,"App: Microsoft Teams, importance=1.0",evolved
8,9,3,Ctrl+Shift+9,Key Press,9 and Left Bracket,L Ctrl+L Shift,Unhide rows,"App: Microsoft Excel, importance=0.5",evolved
8,10,3,transparent,Transparent,,,,,transparent
8,11,3,transparent,Transparent,,,,,transparent
8,12,3,transparent,Transparent,,,,,transparent
8,3,4,Win+T,Key Press,T,L GUI,Cycle taskbar apps,"App: Windows 11, importance=1.0",evolved
8,4,4,Ctrl+P,Key Press,P,L Ctrl,Print,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
8,5,4,Win+Up,Key Press,UpArrow,L GUI,Maximize window,"App: Windows 11, importance=6.0",evolved
8,7,4,Ctrl+Shift+A,Key Press,A,L Ctrl+L Shift,Accept call,"App: Microsoft Teams, importance=6.0",evolved
8,8,4,Win+Down,Key Press,DownArrow,L GUI,Minimize / restore,"App: Windows 11, importance=6.0",evolved
8,4,5,transparent,Transparent,,,,,transparent
8,5,5,Ctrl+N,Key Press,N,L Ctrl,New chat,"App: Microsoft Teams, importance=6.0",evolved
8,7,5,Win+D,Key Press,D,L GUI,Show/hide desktop,"App: Windows 11, importance=6.0",evolved
9,0,0,transparent,Transparent,,,,,transparent
9,1,0,Ctrl+],Key Press,],L Ctrl,Indent line,"App: Visual Studio Code, importance=2.7",evolved
9,2,0,transparent,Transparent,,,,,transparent
9,3,0,transparent,Transparent,,,,,transparent
9,4,0,transparent,Transparent,,,,,transparent
9,5,0,transparent,Transparent,,,,,transparent
9,7,0,transparent,Transparent,,,,,transparent
9,8,0,Ctrl+Down,Key Press,DownArrow,L Ctrl,Jump to bottom edge of data,"App: Microsoft Excel, importance=3.0",evolved
9,9,0,transparent,Transparent,,,,,transparent
9,10,0,transparent,Transparent,,,,,transparent
9,11,0,transparent,Transparent,,,,,transparent
9,12,0,transparent,Transparent,,,,,transparent
9,0,1,transparent,Transparent,,,,,transparent
9,1,1,transparent,Transparent,,,,,transparent
9,2,1,transparent,Transparent,,,,,transparent
9,3,1,Ctrl+Shift+~,Key Press,~,L Ctrl+L Shift,General format,"App: Microsoft Excel, importance=0.5",evolved
9,4,1,transparent,Transparent,,,,,transparent
9,5,1,Win+5,Key Press,5 and Percent,L GUI,Open/switch pinned app 5,"App: Windows 11, importance=3.0",evolved
9,7,1,transparent,Transparent,,,,,transparent
9,8,1,transparent,Transparent,,,,,transparent
9,9,1,transparent,Transparent,,,,,transparent
9,10,1,transparent,Transparent,,,,,transparent
9,11,1,transparent,Transparent,,,,,transparent
9,12,1,transparent,Transparent,,,,,transparent
9,0,2,transparent,Transparent,,,,,transparent
9,1,2,transparent,Transparent,,,,,transparent
9,2,2,transparent,Transparent,,,,,transparent
9,3,2,Win+;,Key Press,SemiColon and Colon,L GUI,Emoji picker,"App: Windows 11, importance=3.0",evolved
9,4,2,Ctrl+Shift+V,Key Press,V,L Ctrl+L Shift,Paste without formatting,"App: Browser (Chrome/Edge), importance=5.699999999999999",evolved
9,5,2,Win+Left,Key Press,LeftArrow,L GUI,Snap window left,"App: Windows 11, importance=10.0",evolved
9,7,2,Ctrl+Page Down,Key Press,Page Down,L Ctrl,Next sheet,"App: Microsoft Excel, importance=3.0",evolved
9,8,2,transparent,Transparent,,,,,transparent
9,9,2,Page Down,Key Press,DownArrow,Page,Next slide,"App: Microsoft PowerPoint, importance=1.2000000000000002",evolved
9,10,2,transparent,Transparent,,,,,transparent
9,11,2,transparent,Transparent,,,,,transparent
9,12,2,transparent,Transparent,,,,,transparent
9,0,3,transparent,Transparent,,,,,transparent
9,1,3,Ctrl+Shift+Up,Key Press,UpArrow,L Ctrl+L Shift,Select to top edge,"App: Microsoft Excel, importance=3.0",evolved
9,2,3,transparent,Transparent,,,,,transparent
9,3,3,Ctrl+Shift+!,Key Press,!,L Ctrl+L Shift,Number format,"App: Microsoft Excel, importance=1.5",evolved
9,4,3,transparent,Transparent,,,,,transparent
9,5,3,Win+Pause,Key Press,Pause,L GUI,System info,"App: Windows 11, importance=0.2; Studio applier skip: Pause is not supported by the current ZMK Studio behavior catalog.",evolved
9,7,3,Win+Shift+Left,Key Press,LeftArrow,L GUI+L Shift,Move to left monitor,"App: Windows 11, importance=6.0",evolved
9,8,3,transparent,Transparent,,,,,transparent
9,9,3,transparent,Transparent,,,,,transparent
9,10,3,transparent,Transparent,,,,,transparent
9,11,3,transparent,Transparent,,,,,transparent
9,12,3,transparent,Transparent,,,,,transparent
9,3,4,Ctrl+Shift+Esc,Key Press,Escape,L Ctrl+L Shift,Task Manager,"App: Windows 11, importance=3.0",evolved
9,4,4,transparent,Transparent,,,,,transparent
9,5,4,transparent,Transparent,,,,,transparent
9,7,4,Win+E,Key Press,E,L GUI,File Explorer,"App: Windows 11, importance=6.0",evolved
9,8,4,transparent,Transparent,,,,,transparent
9,4,5,transparent,Transparent,,,,,transparent
9,5,5,Shift+F11,Key Press,F11,L Shift,Step out,"App: Visual Studio Code, importance=5.4",evolved
9,7,5,F7,Key Press,F7,,Spell check,"App: Microsoft Word, importance=0.8999999999999999",evolved
10,0,0,transparent,Transparent,,,,,transparent
10,1,0,Win+Shift+Right,Key Press,RightArrow,L GUI+L Shift,Move to right monitor,"App: Windows 11, importance=6.0",evolved
10,2,0,Ctrl+\,Key Press,Backslash and Pipe,L Ctrl,Split editor,"App: Visual Studio Code, importance=2.7",evolved
10,3,0,transparent,Transparent,,,,,transparent
10,4,0,transparent,Transparent,,,,,transparent
10,5,0,transparent,Transparent,,,,,transparent
10,7,0,Ctrl+Space,Key Press,Spacebar,L Ctrl,Select entire column,"App: Microsoft Excel, importance=3.0",evolved
10,8,0,transparent,Transparent,,,,,transparent
10,9,0,transparent,Transparent,,,,,transparent
10,10,0,transparent,Transparent,,,,,transparent
10,11,0,transparent,Transparent,,,,,transparent
10,12,0,transparent,Transparent,,,,,transparent
10,0,1,transparent,Transparent,,,,,transparent
10,1,1,ScrollUp,Key Press,ScrollUp,,Scroll up,"App: Mouse, importance=7.0; Studio applier skip: ScrollUp is not supported by the current ZMK Studio behavior catalog.",evolved
10,2,1,Shift+F8,Key Press,F8,L Shift,Go to previous problem,"App: Visual Studio Code, importance=0.9",evolved
10,3,1,transparent,Transparent,,,,,transparent
10,4,1,transparent,Transparent,,,,,transparent
10,5,1,Win+B,Key Press,B,L GUI,Focus system tray,"App: Windows 11, importance=1.0",evolved
10,7,1,transparent,Transparent,,,,,transparent
10,8,1,transparent,Transparent,,,,,transparent
10,9,1,transparent,Transparent,,,,,transparent
10,10,1,Ctrl+Shift+;,Key Press,SemiColon and Colon,L Ctrl+L Shift,Insert current time,"App: Microsoft Excel, importance=0.5",evolved
10,11,1,Shift+F11,Key Press,F11,L Shift,Step out,"App: Visual Studio Code, importance=5.4",evolved
10,12,1,transparent,Transparent,,,,,transparent
10,0,2,transparent,Transparent,,,,,transparent
10,1,2,Ctrl+Shift+Q,Key Press,Q,L Ctrl+L Shift,New meeting,"App: Microsoft Outlook, importance=2.0999999999999996",evolved
10,2,2,transparent,Transparent,,,,,transparent
10,3,2,Ctrl+Shift+\,Key Press,Backslash and Pipe,L Ctrl+L Shift,Jump to matching bracket,"App: Visual Studio Code, importance=2.7",evolved
10,4,2,Ctrl+F5,Key Press,F5,L Ctrl,Hard refresh (bypass cache),"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
10,5,2,transparent,Transparent,,,,,transparent
10,7,2,transparent,Transparent,,,,,transparent
10,8,2,Ctrl+Shift+B,Key Press,B,L Ctrl+L Shift,Toggle background blur,"App: Microsoft Teams, importance=3.0",evolved
10,9,2,Win+Tab,Key Press,Tab,L GUI,Task View,"App: Windows 11, importance=6.0",evolved
10,10,2,Ctrl+8,Key Press,8 and Star,L Ctrl,Switch to tab 8,"App: Browser (Chrome/Edge), importance=0.19",evolved
10,11,2,Ctrl+Shift+%,Key Press,%,L Ctrl+L Shift,Percent format,"App: Microsoft Excel, importance=1.5",evolved
10,12,2,Ctrl+Shift+X,Key Press,X,L Ctrl+L Shift,Expand compose box,"App: Microsoft Teams, importance=3.0",evolved
10,0,3,transparent,Transparent,,,,,transparent
10,1,3,transparent,Transparent,,,,,transparent
10,2,3,Ctrl+Shift+Right,Key Press,RightArrow,L Ctrl+L Shift,Select to right edge,"App: Microsoft Excel, importance=3.0",evolved
10,3,3,transparent,Transparent,,,,,transparent
10,4,3,Ctrl+Shift+R,Key Press,R,L Ctrl+L Shift,Start recording,"App: Microsoft Teams, importance=1.0",evolved
10,5,3,Ctrl+Shift+L,Key Press,L,L Ctrl+L Shift,Toggle sidebar,"App: Microsoft Teams, importance=3.0",evolved
10,7,3,Ctrl+Shift+F,Key Press,F,L Ctrl+L Shift,Format text,"App: Microsoft Teams, importance=3.0",evolved
10,8,3,Ctrl+A,Key Press,A,L Ctrl,Select all,"App: Microsoft Teams, importance=3.0",evolved
10,9,3,transparent,Transparent,,,,,transparent
10,10,3,transparent,Transparent,,,,,transparent
10,11,3,transparent,Transparent,,,,,transparent
10,12,3,transparent,Transparent,,,,,transparent
10,3,4,transparent,Transparent,,,,,transparent
10,4,4,Win+P,Key Press,P,L GUI,Project / display mode,"App: Windows 11, importance=1.0",evolved
10,5,4,Win+N,Key Press,N,L GUI,Notification center,"App: Windows 11, importance=1.0",evolved
10,7,4,Ctrl+Shift+X,Key Press,X,L Ctrl+L Shift,Expand compose box,"App: Microsoft Teams, importance=3.0",evolved
10,8,4,Alt+Tab,Key Press,Tab,L Alt,Switch apps,"App: Windows 11, importance=10.0",evolved
10,4,5,transparent,Transparent,,,,,transparent
10,5,5,transparent,Transparent,,,,,transparent
