layer,x,y,visual_label,behavior,parameter,modifiers,purpose,usage_notes,source
3,11,3,Ctrl+Tab,Key Press,Tab,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+Tab.,Sends L Ctrl+Tab.,canonical
3,12,3,Ctrl+Shift+N,Key Press,N,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+N.,Sends L Ctrl+L Shift+N.,canonical
3,3,4,Alt+=,Key Press,=,L Alt,AutoSum,"App: Microsoft Excel, importance=3.0",evolved
3,4,4,Ctrl+Shift+Down,Key Press,DownArrow,L Ctrl+L Shift,Select to bottom edge,"App: Microsoft Excel, importance=3.0",evolved
3,5,4,Ctrl+Shift+<,Key Press,<,L Ctrl+L Shift,Decrease font size,"App: Microsoft Word, importance=0.8999999999999999",evolved
3,7,4,Shift+Delete,Key Press,Dash and Underscore,L Shift,Permanent delete,"App: File Explorer, importance=0.45",evolved
3,8,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
3,4,5,Ctrl+Shift+>,Key Press,>,L Ctrl+L Shift,Increase font size,"App: Microsoft Word, importance=0.8999999999999999",evolved
3,5,5,Alt+Shift++,Key Press,Shift,L Alt,Split pane vertical,"App: Windows Terminal / PowerShell, importance=1.2000000000000002",evolved
3,7,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
4,0,0,BT0,Bluetooth,BT_SEL 0,,Bluetooth profile management.,Selects BT profile 0 (Desktop).,canonical
4,1,0,BT1,Bluetooth,BT_SEL 1,,Bluetooth profile management.,Selects BT profile 1 (Windows laptop).,canonical
4,2,0,BT2,Bluetooth,BT_SEL 2,,Bluetooth profile management.,Selects BT profile 2 (future Mac).,canonical
4,3,0,BT3,Bluetooth,BT_SEL 3,,Bluetooth profile management.,Selects BT profile 3 (phone).,canonical
4,4,0,BT4,Bluetooth,BT_SEL 4,,Bluetooth profile management.,Selects BT profile 4 (spare).,canonical
4,5,0,_base_k,Key Press,_base_k,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
4,7,0,Ctrl+Shift+X,Key Press,X,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+X.,Sends L Ctrl+L Shift+X.,canonical
4,8,0,f6,Key Press,F6,,Evolved (evo_best_gen150): Sends F6.,Sends F6.,canonical
4,9,0,Win+T,Key Press,T,L GUI,Cycle taskbar apps,"App: Windows 11, importance=1.0",evolved
4,10,0,Win+B,Key Press,B,L GUI,Focus system tray,"App: Windows 11, importance=1.0",evolved
4,11,0,Ctrl+Enter,Key Press,Return Enter,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+Enter.,Sends L Ctrl+Enter.,canonical
4,12,0,Bootloader,Bootloader,,,Bootloader entry for flashing firmware.,Sends default_transform:default_transform.,canonical
4,0,1,Ctrl+G,Key Press,G,L Ctrl,v2.3: L4 power shortcut — Go to (line/page/vault).,Sends L Ctrl+G.,canonical
4,1,1,Ctrl+O,Key Press,O,L Ctrl,v2.3: L4 power shortcut — Open file.,Sends L Ctrl+O.,canonical
4,2,1,Ctrl+Shift+H,Key Press,H,L Ctrl+L Shift,Hang up / end call,"App: Microsoft Teams, importance=6.0",evolved
4,3,1,Ctrl+F,Key Press,F,L Ctrl,Find in conversation,"App: Microsoft Teams, importance=6.0",evolved
4,4,1,gg,Key Press,gg,,Scroll to top,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
4,5,1,gi,Key Press,gi,,Focus first input field,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
4,7,1,Ctrl+],Key Press,],L Ctrl,Indent line,"App: Visual Studio Code, importance=2.7",evolved
4,8,1,Shift+F11,Key Press,F11,L Shift,Step out,"App: Visual Studio Code, importance=5.4",evolved
4,9,1,Win+S,Key Press,S,L GUI,Search,"App: Windows 11, importance=10.0",evolved
4,10,1,Win+V,Key Press,V,L GUI,Clipboard history,"App: Windows 11, importance=6.0",evolved
4,11,1,ScrollUp,Key Press,ScrollUp,,Scroll up,"App: Mouse, importance=7.0",evolved
4,12,1,_base_leftshift,Key Press,_base_leftshift,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
4,0,2,Backspace,Key Press,Delete,,Evolved (evo_best_gen150): Sends Delete.,Sends Delete.,canonical
4,1,2,Ctrl+A,Key Press,A,L Ctrl,Select all,"App: Microsoft Teams, importance=3.0",evolved
4,2,2,Ctrl+Shift+M,Key Press,M,L Ctrl+L Shift,Toggle mute,"App: Microsoft Teams, importance=10.0",evolved
4,3,2,Ctrl+E,Key Press,E,L Ctrl,Search / command bar,"App: Microsoft Teams, importance=10.0",evolved
4,4,2,Ctrl+L,Key Press,L,L Ctrl,Focus address bar,"App: Browser (Chrome/Edge), importance=9.5",evolved
4,5,2,Ctrl+T,Key Press,T,L Ctrl,New tab,"App: Browser (Chrome/Edge), importance=9.5",evolved
4,7,2,Alt+Up,Key Press,UpArrow,L Alt,Move line up,"App: Visual Studio Code, importance=5.4",evolved
4,8,2,Ctrl+`,Key Press,`,L Ctrl,Toggle terminal,"App: Visual Studio Code, importance=9.0",evolved
4,9,2,Win+H,Key Press,H,L GUI,Voice typing,"App: Windows 11, importance=6.0",evolved
4,10,2,Win+E,Key Press,E,L GUI,File Explorer,"App: Windows 11, importance=6.0",evolved
4,11,2,f5,Key Press,F5,,Evolved (evo_best_gen150): Sends F5.,Sends F5.,canonical
4,12,2,RightArrow,Key Press,RightArrow,,Right arrow,"App: Mouse, importance=8.0",evolved
4,0,3,Excel,Toggle Layer,Layer::10,,Toggle Excel layer (L10). Hold System thumb + tap here.,Toggles Layer 10 Excel.,canonical
4,1,3,Shift+Alt+Up,Key Press,UpArrow,L Alt+L Shift,Evolved (evo_best_gen150): Sends L Shift+L Alt+UpArrow.,Sends L Shift+L Alt+UpArrow.,canonical
4,2,3,Ctrl+F6,Key Press,F6,L Ctrl,Previous section,"App: Microsoft Teams, importance=1.0",evolved
4,3,3,Ctrl+Home,Key Press,Home,L Ctrl,Go to cell A1,"App: Microsoft Excel, importance=3.0",evolved
4,4,3,Ctrl+Page Down,Key Press,DownArrow,L Ctrl+Page,Next sheet,"App: Microsoft Excel, importance=3.0",evolved
4,5,3,F22,Key Press,F22,,v2.1: Sequential F13-F24 macro keys.,Sends F22.,canonical
4,7,3,Ctrl+Shift+V,Key Press,V,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+V.,Sends L Ctrl+L Shift+V.,canonical
4,8,3,home,Key Press,Home,,Evolved (evo_best_gen150): Sends Home.,Sends Home.,canonical
4,9,3,f11,Key Press,F11,,Evolved (evo_best_gen150): Sends F11.,Sends F11.,canonical
4,10,3,f7,Key Press,F7,,Evolved (evo_best_gen150): Sends F7.,Sends F7.,canonical
4,11,3,_base_y,Key Press,_base_y,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
4,12,3,Accept,Key Press,A,L Ctrl+L Shift,v2.3: L4 power shortcut — Teams accept call.,Sends L Ctrl+L Shift+A.,canonical
4,3,4,Ctrl+Shift++,Key Press,Shift,L Ctrl,Insert cells/rows/columns,"App: Microsoft Excel, importance=3.0",evolved
4,4,4,Ctrl+Shift+Right,Key Press,RightArrow,L Ctrl+L Shift,Select to right edge,"App: Microsoft Excel, importance=3.0",evolved
4,5,4,Shift+Click,Key Press,Click,L Shift,Select range,"App: File Explorer, importance=2.7",evolved
4,7,4,Alt+P,Key Press,P,L Alt,Preview pane,"App: File Explorer, importance=0.45",evolved
4,8,4,UpArrow,Key Press,UpArrow,,Up arrow,"App: Mouse, importance=8.0",evolved
4,4,5,Ctrl+Shift+Q,Key Press,Q,L Ctrl+L Shift,New meeting,"App: Microsoft Outlook, importance=2.0999999999999996",evolved
4,5,5,Down,Key Press,DownArrow,,Next command,"App: Windows Terminal / PowerShell, importance=2.4000000000000004",evolved
4,7,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,0,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,1,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,2,0,_base_6,Key Press,_base_6,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
5,3,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,4,0,GoSym,Key Press,O,L Ctrl+L Shift,v2.2: Code/IDE — Go to symbol.,Sends L Ctrl+L Shift+O.,canonical
5,5,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,7,0,Ctrl+Shift+H,Key Press,H,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+H.,Sends L Ctrl+L Shift+H.,canonical
5,8,0,_base_spacebar,Key Press,_base_spacebar,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
5,9,0,Win+Ctrl+D,Key Press,D,L Ctrl+L GUI,Evolved (evo_best_gen150): Sends L GUI+L Ctrl+D.,Sends L GUI+L Ctrl+D.,canonical
5,10,0,Explr,Key Press,E,L Ctrl+L Shift,v2.2: Code/IDE — Explorer panel.,Sends L Ctrl+L Shift+E.,canonical
5,11,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,12,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,0,1,Wrap,Key Press,Z,L Alt,Alt+Z Toggle word wrap.,Sends L Alt+Z.,canonical
5,1,1,_base_;,Key Press,_base_;,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
5,2,1,Ctrl+Z,Key Press,Z,L Ctrl,Undo,"App: Microsoft Teams, importance=6.0",evolved
5,3,1,Ctrl+Shift+X,Key Press,X,L Ctrl+L Shift,Expand compose box,"App: Microsoft Teams, importance=3.0",evolved
5,4,1,Ctrl+Shift+G,Key Press,G,L Ctrl+L Shift,Find previous,"App: Browser (Chrome/Edge), importance=0.95",evolved
5,5,1,Ctrl+H,Key Press,H,L Ctrl,History,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
5,7,1,Ctrl+\,Key Press,Backslash and Pipe,L Ctrl,Split editor,"App: Visual Studio Code, importance=2.7",evolved
5,8,1,Ctrl+K S,Key Press,S,L Ctrl+K,Save all,"App: Visual Studio Code, importance=2.7",evolved
5,9,1,Ctrl+X,Key Press,X,L Ctrl,Cut,"App: Windows 11, importance=6.0",evolved
5,10,1,Win+D,Key Press,D,L GUI,Show/hide desktop,"App: Windows 11, importance=6.0",evolved
5,11,1,backslash,Key Press,Backslash and Pipe,,Evolved (evo_best_gen150): Sends |.,Sends |.,canonical
5,12,1,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,0,2,Ctrl+N,Key Press,N,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+N.,Sends L Ctrl+N.,canonical
5,1,2,Save,Key Press,S,L Ctrl,v2.2: Code/IDE — Save.,Sends L Ctrl+S.,canonical
5,2,2,Ctrl+4,Key Press,4 and Dollar,L Ctrl,Calendar,"App: Microsoft Teams, importance=6.0",evolved
5,3,2,Ctrl+5,Key Press,5 and Percent,L Ctrl,Calls,"App: Microsoft Teams, importance=3.0",evolved
5,4,2,Shift+Space,Key Press,Spacebar,L Shift,Scroll up one screen,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
5,5,2,Ctrl+Shift+V,Key Press,V,L Ctrl+L Shift,Paste without formatting,"App: Browser (Chrome/Edge), importance=5.699999999999999",evolved
5,7,2,Shift+Alt+Right,Key Press,RightArrow,L Shift+L Alt,Expand selection,"App: Visual Studio Code, importance=2.7",evolved
5,8,2,Ctrl+O,Key Press,O,L Ctrl,Open file,"App: Visual Studio Code, importance=2.7",evolved
5,9,2,Win+R,Key Press,R,L GUI,Run dialog,"App: Windows 11, importance=3.0",evolved
5,10,2,Ctrl+Y,Key Press,Y,L Ctrl,Redo,"App: Windows 11, importance=3.0",evolved
5,11,2,coach_travel_toggle,coach_travel_toggle,,,Evolved (evo_best_gen150): coach_travel_toggle,,canonical
5,12,2,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,0,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,1,3,PstNF,Key Press,V,L Ctrl+L Shift,v2.2: Code/IDE — Paste no formatting.,Sends L Ctrl+L Shift+V.,canonical
5,2,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,3,3,Alt+Shift+Down,Key Press,DownArrow,L Alt+L Shift,Next unread,"App: Discord, importance=0.6000000000000001",evolved
5,4,3,Ext,Key Press,X,L Ctrl+L Shift,v2.2: Code/IDE — Extensions panel.,Sends L Ctrl+L Shift+X.,canonical
5,5,3,f8,Key Press,F8,,Evolved (evo_best_gen150): Sends F8.,Sends F8.,canonical
5,7,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,8,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,9,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,10,3,keypad 3,Key Press,3 and PageDn,,Evolved (evo_best_gen150): Sends Keypad 3 and PageDn.,Sends Keypad 3 and PageDn.,canonical
5,11,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,12,3,_base_a,Key Press,_base_a,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
5,3,4,Ctrl+Shift+9,Key Press,9 and Left Bracket,L Ctrl+L Shift,Unhide rows,"App: Microsoft Excel, importance=0.5",evolved
5,4,4,Ctrl+Shift+End,Key Press,End,L Ctrl+L Shift,Select to last used cell,"App: Microsoft Excel, importance=1.5",evolved
5,5,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,7,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,8,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,4,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
5,5,5,_base_1,Key Press,_base_1,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
5,7,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,0,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,1,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,2,0,_base_p,Key Press,_base_p,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
6,3,0,Alt+=,Key Press,Equals and Plus,L Alt,Evolved (evo_best_gen150): Sends L Alt+=.,Sends L Alt+=.,canonical
6,4,0,Ctrl+Left,Key Press,LeftArrow,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+LeftArrow.,Sends L Ctrl+LeftArrow.,canonical
6,5,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,7,0,_base_2,Key Press,_base_2,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
6,8,0,Ctrl+Q,Key Press,Q,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+Q.,Sends L Ctrl+Q.,canonical
6,9,0,Win+Pause,Key Press,Pause,L GUI,System info,"App: Windows 11, importance=0.2",evolved
6,10,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,11,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,12,0,_base_d,Key Press,_base_d,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
6,0,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,1,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,2,1,Ctrl+I,Key Press,I,L Ctrl,Italic,"App: Microsoft Teams, importance=3.0",evolved
6,3,1,Ctrl+Shift+S,Key Press,S,L Ctrl+L Shift,Attach file,"App: Microsoft Teams, importance=3.0",evolved
6,4,1,F11,Key Press,F11,,Toggle fullscreen,"App: Browser (Chrome/Edge), importance=0.95",evolved
6,5,1,Ctrl++,Key Press,LeftControl,,Zoom in,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
6,7,1,Ctrl+[,Key Press,[,L Ctrl,Outdent line,"App: Visual Studio Code, importance=2.7",evolved
6,8,1,Shift+F3,Key Press,F3,L Shift,Find previous,"App: Visual Studio Code, importance=2.7",evolved
6,9,1,Win+Shift+Left,Key Press,LeftArrow,L GUI+L Shift,Move to left monitor,"App: Windows 11, importance=6.0",evolved
6,10,1,Win+Up,Key Press,UpArrow,L GUI,Maximize window,"App: Windows 11, importance=6.0",evolved
6,11,1,MB4,Mouse Key Press,MB4,,Back button,"App: Mouse, importance=7.0",evolved
6,12,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,0,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,1,2,Ctrl+Shift+R,Key Press,R,L Ctrl+L Shift,Start recording,"App: Microsoft Teams, importance=1.0",evolved
6,2,2,Ctrl+Shift+E,Key Press,E,L Ctrl+L Shift,Toggle screen share,"App: Microsoft Teams, importance=6.0",evolved
6,3,2,Ctrl+1,Key Press,1 and Bang,L Ctrl,Activity,"App: Microsoft Teams, importance=6.0",evolved
6,4,2,Ctrl+0,Key Press,0 and Right Bracket,L Ctrl,Reset zoom,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
6,5,2,F12,Key Press,F12,,Open DevTools,"App: Browser (Chrome/Edge), importance=5.699999999999999",evolved
6,7,2,F8,Key Press,F8,,Go to next problem,"App: Visual Studio Code, importance=2.7",evolved
6,8,2,F10,Key Press,F10,,Step over,"App: Visual Studio Code, importance=5.4",evolved
6,9,2,Win+Down,Key Press,DownArrow,L GUI,Minimize / restore,"App: Windows 11, importance=6.0",evolved
6,10,2,Win+Ctrl+Left,Key Press,LeftArrow,L GUI+L Ctrl,Switch desktop left,"App: Windows 11, importance=3.0",evolved
6,11,2,Ctrl+Shift+Up,Key Press,UpArrow,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+UpArrow.,Sends L Ctrl+L Shift+UpArrow.,canonical
6,12,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,0,3,_base_tab,Key Press,_base_tab,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
6,1,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,2,3,Ctrl+Shift++,Key Press,Equals and Plus,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+=.,Sends L Ctrl+L Shift+=.,canonical
6,3,3,F7,Key Press,F7,,Spell check,"App: Microsoft Word, importance=0.8999999999999999",evolved
6,4,3,Win+Shift+Right,Key Press,RightArrow,L GUI+L Shift,Evolved (evo_best_gen150): Sends L GUI+L Shift+RightArrow.,Sends L GUI+L Shift+RightArrow.,canonical
6,5,3,Ctrl+7,Key Press,7 and Ampersand,L Ctrl,Switch to tab 7,"App: Browser (Chrome/Edge), importance=0.19",evolved
6,7,3,Ctrl+Shift+I,Key Press,I,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+I.,Sends L Ctrl+L Shift+I.,canonical
6,8,3,Ctrl+Shift+T,Key Press,T,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+T.,Sends L Ctrl+L Shift+T.,canonical
6,9,3,Ctrl+6,Key Press,6 and Caret,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+6.,Sends L Ctrl+6.,canonical
6,10,3,Ctrl+Shift+Right,Key Press,RightArrow,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+RightArrow.,Sends L Ctrl+L Shift+RightArrow.,canonical
6,11,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,12,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,3,4,Ctrl+Shift+!,Key Press,!,L Ctrl+L Shift,Number format,"App: Microsoft Excel, importance=1.5",evolved
6,4,4,Ctrl+Click,Key Press,Click,L Ctrl,Select non-adjacent cells,"App: Microsoft Excel, importance=1.5",evolved
6,5,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,7,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,8,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,4,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,5,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
6,7,5,_base_w,Key Press,_base_w,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,0,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,1,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,2,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,3,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,4,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,5,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,7,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,8,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,9,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,10,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,11,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,12,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,0,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,1,1,_base_9,Key Press,_base_9,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,2,1,UpArrow,Key Press,UpArrow,,Up arrow,"App: Mouse, importance=8.0",evolved
7,3,1,_base_3,Key Press,_base_3,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,4,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,5,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,7,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,8,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,9,1,_base_3,Key Press,_base_3,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,10,1,UpArrow,Key Press,UpArrow,,Up arrow,"App: Mouse, importance=8.0",evolved
7,11,1,_base_9,Key Press,_base_9,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,12,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,0,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,1,2,LeftArrow,Key Press,LeftArrow,,Left arrow,"App: Mouse, importance=8.0",evolved
7,2,2,DownArrow,Key Press,DownArrow,,Down arrow,"App: Mouse, importance=8.0",evolved
7,3,2,RightArrow,Key Press,RightArrow,,Right arrow,"App: Mouse, importance=8.0",evolved
7,4,2,_base_z,Key Press,_base_z,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
